# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 13 07:17:05 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
9899577,,FALSE POSITIVE,0,0,16.10,1006
9899583,,FALSE POSITIVE,0,1,16.40,1006
9906489,,FALSE POSITIVE,1,0,109.90,125
10816107,,FALSE POSITIVE,0,1,239.20,492
10847907,,FALSE POSITIVE,1,0,5.10,2002
10849244,,FALSE POSITIVE,0,1,5083.90,46
10857589,,FALSE POSITIVE,0,1,1595.10,42
12022718,,FALSE POSITIVE,0,1,197.50,288
12053823,,FALSE POSITIVE,1,0,6.20,37
12071006,,FALSE POSITIVE,0,1,4885.30,0
12105785,,FALSE POSITIVE,0,1,1364.90,43
12106875,,FALSE POSITIVE,0,0,10.10,225
12157983,,FALSE POSITIVE,0,1,94.00,2316
12164751,,FALSE POSITIVE,0,1,1694.60,0
12217907,,FALSE POSITIVE,0,1,4750.20,33
10028352,,FALSE POSITIVE,0,1,68.20,616
3352751,,FALSE POSITIVE,0,1,724.00,310
3427776,,FALSE POSITIVE,0,1,87.90,328
3437739,,FALSE POSITIVE,0,0,10.30,711
3440230,,FALSE POSITIVE,0,1,3316.50,0
3441340,,FALSE POSITIVE,0,1,37.90,1664
3448323,,FALSE POSITIVE,1,0,12.60,2544
4862625,,FALSE POSITIVE,1,0,11.70,5
4863369,,FALSE POSITIVE,0,0,10.00,314
4863753,,FALSE POSITIVE,0,0,11.90,1340
4902030,,FALSE POSITIVE,0,1,524.80,0
4908495,,FALSE POSITIVE,0,1,459.90,855
4912589,,FALSE POSITIVE,0,1,2594.90,41
4914709,,FALSE POSITIVE,0,1,14.70,157
4914737,,FALSE POSITIVE,0,1,8.90,156
5471141,,FALSE POSITIVE,0,1,26.80,111
5471328,,FALSE POSITIVE,1,0,122.00,16
5471415,,FALSE POSITIVE,1,0,49.60,112
5471480,,FALSE POSITIVE,1,0,36.00,112
5475712,,FALSE POSITIVE,0,1,1280.30,902
5479973,,FALSE POSITIVE,0,1,877.80,755
5513822,,FALSE POSITIVE,0,0,12.90,1374
5513833,,FALSE POSITIVE,1,0,13.40,1381
6471229,,FALSE POSITIVE,0,0,14.20,764
6471230,,FALSE POSITIVE,0,0,3.40,763
6521174,,FALSE POSITIVE,0,0,10.90,162
6521542,,FALSE POSITIVE,0,1,2731.00,0
6522353,,FALSE POSITIVE,0,0,10.70,1583
6522750,,FALSE POSITIVE,0,1,4093.90,0
6523216,,FALSE POSITIVE,0,1,4262.90,95
6531485,,FALSE POSITIVE,0,1,997.00,1970
6531801,,FALSE POSITIVE,1,0,9.10,1203
7281356,,FALSE POSITIVE,1,0,11.50,184
7281399,,FALSE POSITIVE,1,0,23.40,2373
7281410,,FALSE POSITIVE,0,0,,2363
7281616,,FALSE POSITIVE,1,0,28.90,2374
7281699,,FALSE POSITIVE,1,0,14.00,2015
7282008,,FALSE POSITIVE,1,0,14.00,2009
7285616,,FALSE POSITIVE,0,0,14.40,2365
8178616,,FALSE POSITIVE,0,0,14.80,1312
8183389,,FALSE POSITIVE,0,1,2177.00,0
8192861,,FALSE POSITIVE,1,0,42.80,2424
8193315,,FALSE POSITIVE,0,1,2607.60,513
8195877,,FALSE POSITIVE,1,0,385.40,1335
8196180,,FALSE POSITIVE,1,0,3152.60,365
8210721,,FALSE POSITIVE,0,1,912.00,61
8977176,,FALSE POSITIVE,1,0,8.00,2622
9001468,,FALSE POSITIVE,0,1,1938.70,79
9005854,,FALSE POSITIVE,0,1,252.00,356
9007918,,FALSE POSITIVE,0,1,1752.60,967
9007953,,FALSE POSITIVE,0,0,7.20,963
9024857,,FALSE POSITIVE,0,1,1607.20,37
9029486,,FALSE POSITIVE,0,1,2387.80,432
9906802,,FALSE POSITIVE,1,0,,117
9906841,,FALSE POSITIVE,1,0,15.90,3
9913481,,FALSE POSITIVE,0,1,977.20,308
9913798,,FALSE POSITIVE,0,1,645.90,499
9934208,,FALSE POSITIVE,0,1,2098.90,147
9936698,,FALSE POSITIVE,0,1,422.10,96
10867017,,FALSE POSITIVE,0,1,12.30,1524
10909274,,FALSE POSITIVE,0,1,969.30,0
10920813,,FALSE POSITIVE,1,0,3568.10,25
10923260,,FALSE POSITIVE,0,1,742.10,182
10924400,,FALSE POSITIVE,0,1,13.40,1781
10936427,,FALSE POSITIVE,0,1,2599.00,0
10937609,,FALSE POSITIVE,0,1,822.90,418
10965963,,FALSE POSITIVE,0,1,2941.00,163
12251779,,FALSE POSITIVE,0,1,4542.80,92
12268220,,FALSE POSITIVE,0,1,370.60,305
12302391,,FALSE POSITIVE,0,1,673.30,54
12306808,,FALSE POSITIVE,0,1,1157.60,38
12351927,,FALSE POSITIVE,0,1,1144.80,129
12353633,,FALSE POSITIVE,0,1,16.30,1953
12353720,,FALSE POSITIVE,0,1,237.70,683
8565912,,FALSE POSITIVE,0,1,596.00,0
2853828,,FALSE POSITIVE,1,0,14.30,4
7008149,,FALSE POSITIVE,0,0,,1543
3458919,,FALSE POSITIVE,0,1,398.10,1203
3542573,,FALSE POSITIVE,0,1,3230.40,382
3543270,,FALSE POSITIVE,0,1,187.00,327
3544678,,FALSE POSITIVE,0,1,,211
3556742,,FALSE POSITIVE,0,1,130.50,1302
4917014,,FALSE POSITIVE,0,0,4.80,1674
4931073,,FALSE POSITIVE,0,1,1451.70,40
4932691,,FALSE POSITIVE,0,1,217.70,59
4940201,,FALSE POSITIVE,0,1,386.10,242
4946680,,FALSE POSITIVE,0,1,181.40,154
4947726,,FALSE POSITIVE,0,1,1564.30,285
4948863,,FALSE POSITIVE,0,1,849.30,155
5529501,,FALSE POSITIVE,1,0,9.60,885
5529560,,FALSE POSITIVE,0,0,15.90,1495
5530881,,FALSE POSITIVE,0,1,5286.20,0
5534476,,FALSE POSITIVE,1,0,10.90,1181
5534702,,FALSE POSITIVE,1,0,1120.80,656
5535280,,FALSE POSITIVE,0,1,1754.80,20
5553624,,FALSE POSITIVE,0,1,3469.50,0
6543682,,FALSE POSITIVE,0,1,1153.40,1108
6545018,,FALSE POSITIVE,0,1,1496.50,0
6548447,,FALSE POSITIVE,1,0,2085.70,255
6584167,,FALSE POSITIVE,1,0,21.40,1419
6591789,,FALSE POSITIVE,0,1,3095.00,0
6593363,,FALSE POSITIVE,0,1,5547.20,73
7336754,,FALSE POSITIVE,0,1,1767.80,114
7362534,,FALSE POSITIVE,0,0,15.40,2361
7362632,,FALSE POSITIVE,1,0,22.50,2366
7365447,,FALSE POSITIVE,0,1,1003.00,72
7366036,,FALSE POSITIVE,1,0,19.20,2368
7366065,,FALSE POSITIVE,0,0,33.10,2360
8211521,,FALSE POSITIVE,0,0,15.00,794
8229048,,FALSE POSITIVE,0,1,593.60,487
8231877,,FALSE POSITIVE,0,1,531.50,1026
8234477,,FALSE POSITIVE,0,1,2152.80,668
8240109,,FALSE POSITIVE,0,1,404.80,580
8240861,,FALSE POSITIVE,0,1,1194.90,0
9049010,,FALSE POSITIVE,1,0,45.00,1389
9083503,,FALSE POSITIVE,0,1,16.80,718
9093566,,FALSE POSITIVE,1,0,16.00,1432
9098590,,FALSE POSITIVE,0,1,1107.70,602
9098810,,FALSE POSITIVE,0,1,2981.60,330
9101208,,FALSE POSITIVE,0,0,12.50,739
9944421,,FALSE POSITIVE,0,1,1959.20,186
9945280,,FALSE POSITIVE,0,1,347.50,2057
9953736,,FALSE POSITIVE,1,0,29.10,2643
9958053,,FALSE POSITIVE,1,0,,483
9963009,,FALSE POSITIVE,0,1,1304.80,28
8545603,,FALSE POSITIVE,1,0,7.70,20
10976412,,FALSE POSITIVE,0,0,11.30,353
10979716,,FALSE POSITIVE,0,1,395.30,126
10982373,,FALSE POSITIVE,1,0,,666
10987439,,FALSE POSITIVE,0,1,1845.60,50
10989032,,FALSE POSITIVE,1,0,133.40,463
10991989,,FALSE POSITIVE,0,1,801.70,1101
10992733,,FALSE POSITIVE,0,1,2246.90,0
12356746,,FALSE POSITIVE,0,1,873.60,2664
12356914,,FALSE POSITIVE,0,1,820.90,0
12365000,,FALSE POSITIVE,0,1,60.80,1064
12365015,,FALSE POSITIVE,1,0,,0
12367017,,FALSE POSITIVE,0,1,200.90,1091
12367310,,FALSE POSITIVE,0,1,1157.50,158
12403968,,FALSE POSITIVE,0,0,12.40,1131
12418662,,FALSE POSITIVE,0,1,180.00,491
12418816,,FALSE POSITIVE,0,1,1289.00,0
9959492,,FALSE POSITIVE,0,0,16.00,1006
3558803,,FALSE POSITIVE,1,0,100.80,669
3634169,,FALSE POSITIVE,1,0,6.40,455
3644174,,FALSE POSITIVE,0,0,10.40,349
3655326,,FALSE POSITIVE,0,1,893.00,73
3656322,,FALSE POSITIVE,0,1,140.40,589
3656700,,FALSE POSITIVE,0,1,104.10,1447
3659940,,FALSE POSITIVE,0,1,152.90,1195
4949027,,FALSE POSITIVE,0,0,9.70,1069
4949214,,FALSE POSITIVE,0,1,331.70,1460
4950341,,FALSE POSITIVE,1,0,12.20,3
4950557,,FALSE POSITIVE,0,1,5148.80,52
5000179,,FALSE POSITIVE,1,0,,371
5017058,,FALSE POSITIVE,0,1,2435.40,925
5018787,,FALSE POSITIVE,0,1,961.90,1761
8345473,,FALSE POSITIVE,1,0,7.80,87
5598639,,FALSE POSITIVE,0,1,6873.90,1595
5610698,,FALSE POSITIVE,0,1,440.00,322
5616489,,FALSE POSITIVE,1,0,21.50,3
5621294,,FALSE POSITIVE,0,1,2584.70,1434
5621299,,FALSE POSITIVE,0,0,8.20,1427
5622250,,FALSE POSITIVE,0,1,7486.20,82
5632781,,FALSE POSITIVE,1,0,2585.50,101
6594972,,FALSE POSITIVE,0,1,5258.20,0
6595662,,FALSE POSITIVE,0,1,665.50,498
6606282,,FALSE POSITIVE,0,1,445.30,1268
6606669,,FALSE POSITIVE,0,1,9.80,1195
6607610,,FALSE POSITIVE,0,1,1708.10,21
6610219,,FALSE POSITIVE,0,1,5027.80,238
6610433,,FALSE POSITIVE,1,0,,1469
7368103,,FALSE POSITIVE,0,1,861.60,620
7369523,,FALSE POSITIVE,0,1,5776.10,510
7376982,,FALSE POSITIVE,0,0,13.00,584
7381695,,FALSE POSITIVE,0,0,13.80,1197
7385387,,FALSE POSITIVE,0,0,12.40,684
7385478,,FALSE POSITIVE,0,1,823.80,809
7421876,,FALSE POSITIVE,1,0,,308
8243263,,FALSE POSITIVE,0,1,2857.70,758
8244295,,FALSE POSITIVE,0,0,7.70,1210
8262223,,FALSE POSITIVE,0,1,1096.10,834
8265520,,FALSE POSITIVE,0,0,8.40,43
8265990,,FALSE POSITIVE,1,0,9.70,1712
9119405,,FALSE POSITIVE,1,0,2895.80,73
9156957,,FALSE POSITIVE,0,0,9.10,371
9159301,,FALSE POSITIVE,0,1,3684.90,0
9163674,,FALSE POSITIVE,0,1,2947.80,1689
9164788,,FALSE POSITIVE,1,0,32.50,295
9172506,,FALSE POSITIVE,0,1,2499.70,26
9179531,,FALSE POSITIVE,0,1,840.70,417
9963639,,FALSE POSITIVE,1,0,5.20,141
9965691,,FALSE POSITIVE,0,1,256.30,71
9971475,,FALSE POSITIVE,0,1,936.10,202
10000490,,FALSE POSITIVE,0,1,669.60,963
10014702,,FALSE POSITIVE,0,0,13.10,1005
10020423,,FALSE POSITIVE,0,1,1837.90,180
11027270,,FALSE POSITIVE,1,0,35.30,1590
11027722,,FALSE POSITIVE,0,1,172.70,1970
11029877,,FALSE POSITIVE,0,1,1148.30,648
11071207,,FALSE POSITIVE,1,0,5246.50,0
11073223,,FALSE POSITIVE,0,1,2456.30,0
11076279,,FALSE POSITIVE,0,1,741.50,470
11124509,,FALSE POSITIVE,0,1,178.30,239
12470530,,FALSE POSITIVE,0,1,1748.30,0
12504353,,FALSE POSITIVE,1,0,9.40,3
12506342,,FALSE POSITIVE,0,0,20.30,1065
12557713,,FALSE POSITIVE,0,1,582.00,185
2437112,,FALSE POSITIVE,1,0,9.20,411
8719324,,FALSE POSITIVE,1,0,,129
5471690,,FALSE POSITIVE,0,0,12.10,918
5078025,,FALSE POSITIVE,1,0,19.40,1491
3746248,,FALSE POSITIVE,0,1,10.20,2145
3757588,,FALSE POSITIVE,0,1,252.30,43
3764411,,FALSE POSITIVE,1,0,5.80,246
3766353,,FALSE POSITIVE,0,1,249.50,400
5019567,,FALSE POSITIVE,1,0,13.50,914
5021732,,FALSE POSITIVE,0,1,1133.50,74
5022440,,FALSE POSITIVE,0,1,173.20,293
5022900,,FALSE POSITIVE,1,0,10.90,831
5024126,,FALSE POSITIVE,0,1,57.40,1104
5024268,,FALSE POSITIVE,0,1,25.80,494
5024372,,FALSE POSITIVE,1,0,15.70,1899
5647638,,FALSE POSITIVE,0,1,11.20,1107
5653126,,FALSE POSITIVE,0,1,201.90,35
5686974,,FALSE POSITIVE,0,0,13.80,249
5696909,,FALSE POSITIVE,0,1,295.60,2077
5697628,,FALSE POSITIVE,1,0,7.70,690
5700330,,FALSE POSITIVE,0,1,4563.50,25
6629156,,FALSE POSITIVE,1,0,,1896
6629588,,FALSE POSITIVE,0,1,873.70,595
6636020,,FALSE POSITIVE,0,1,12.40,60
7431665,,FALSE POSITIVE,0,1,182.50,5
7455553,,FALSE POSITIVE,0,1,202.00,408
7456521,,FALSE POSITIVE,1,0,942.60,0
7461314,,FALSE POSITIVE,0,0,13.20,1726
7499571,,FALSE POSITIVE,1,0,7.80,3
7541502,,FALSE POSITIVE,0,1,4484.50,28
8285254,,FALSE POSITIVE,0,1,1446.70,175
8285970,,FALSE POSITIVE,1,0,44.10,2377
8288719,,FALSE POSITIVE,0,1,683.70,1777
8294484,,FALSE POSITIVE,0,1,185.10,179
8296467,,FALSE POSITIVE,0,1,2039.10,0
8301013,,FALSE POSITIVE,0,1,2680.50,0
8302455,,FALSE POSITIVE,0,1,1174.50,284
8302473,,FALSE POSITIVE,0,0,9.60,284
9181340,,FALSE POSITIVE,0,0,215.60,632
9205993,,FALSE POSITIVE,1,0,1037.20,0
9207508,,FALSE POSITIVE,0,1,4129.60,0
9210828,,FALSE POSITIVE,0,1,548.30,813
9236858,,FALSE POSITIVE,0,1,2434.80,530
9243795,,FALSE POSITIVE,0,1,2186.00,88
9266285,,FALSE POSITIVE,0,1,1253.60,238
10026136,,FALSE POSITIVE,1,0,3481.80,0
10026457,,FALSE POSITIVE,0,1,529.00,106
10031409,,FALSE POSITIVE,0,1,2409.80,517
10031526,,FALSE POSITIVE,0,0,9.80,127
10031808,,FALSE POSITIVE,0,1,5324.60,0
10063044,,FALSE POSITIVE,0,1,1440.70,1326
11134079,,FALSE POSITIVE,0,1,781.20,1062
11137061,,FALSE POSITIVE,0,0,15.50,710
11144439,,FALSE POSITIVE,0,0,10.90,1862
11147276,,FALSE POSITIVE,0,1,485.00,860
11154043,,FALSE POSITIVE,1,0,55.20,232
4548011,,FALSE POSITIVE,1,0,8.00,277
2852941,,FALSE POSITIVE,0,1,,117
9597729,,FALSE POSITIVE,0,0,25.20,1525
3830820,,FALSE POSITIVE,0,1,439.30,80
3831523,,FALSE POSITIVE,1,0,41.50,877
3834364,,FALSE POSITIVE,0,1,252.80,460
3836413,,FALSE POSITIVE,0,1,340.40,866
3836439,,FALSE POSITIVE,0,1,997.90,866
3838004,,FALSE POSITIVE,1,0,8.60,1145
3851134,,FALSE POSITIVE,1,0,13.00,1459
3851193,,FALSE POSITIVE,0,1,1829.30,1009
9595956,,FALSE POSITIVE,0,1,,3
9655792,,FALSE POSITIVE,1,0,11.50,3
9970396,,FALSE POSITIVE,0,1,210.70,5
10253638,,FALSE POSITIVE,1,0,,186
10267121,,FALSE POSITIVE,1,0,10.40,38
10341777,,FALSE POSITIVE,0,0,14.30,1438
10407271,,FALSE POSITIVE,0,0,16.50,1442
10471167,,FALSE POSITIVE,0,0,13.40,1443
10471174,,FALSE POSITIVE,0,0,10.80,1224
10471345,,FALSE POSITIVE,1,0,9.50,1440
11296798,,FALSE POSITIVE,1,0,11.20,3
11463950,,FALSE POSITIVE,1,0,9.30,336
11621897,,FALSE POSITIVE,1,0,6.90,64
12253534,,FALSE POSITIVE,1,0,14.10,3
12304202,,FALSE POSITIVE,1,0,,2007
9291039,,FALSE POSITIVE,1,0,24.50,270
10155321,,FALSE POSITIVE,1,0,22.80,1281
4953173,,FALSE POSITIVE,1,0,36.90,400
6363560,,FALSE POSITIVE,0,0,13.20,1471
7539174,,FALSE POSITIVE,1,0,16.30,3
10535708,,FALSE POSITIVE,0,0,9.70,1442
11453930,,FALSE POSITIVE,1,0,11.00,1948
4737267,,FALSE POSITIVE,0,1,1942.50,0
5955321,,FALSE POSITIVE,1,0,2637.00,0
6182093,,FALSE POSITIVE,0,1,,4
10621666,,FALSE POSITIVE,0,1,9.30,63
5211470,,FALSE POSITIVE,0,1,36.10,1096
6665064,,FALSE POSITIVE,0,1,26.10,292
3123418,,FALSE POSITIVE,1,0,16.30,2
3458687,,FALSE POSITIVE,1,0,25.20,1101
3749508,,FALSE POSITIVE,1,0,1.40,571
3955867,,FALSE POSITIVE,0,1,519.20,38
4074294,,FALSE POSITIVE,1,0,43.80,1200
4380560,,FALSE POSITIVE,1,0,19.60,1232
4384652,,FALSE POSITIVE,0,1,105.80,0
7697568,,FALSE POSITIVE,0,1,8.40,125
4483235,,FALSE POSITIVE,1,0,26.10,608
4662363,,FALSE POSITIVE,1,0,,3
4680745,,FALSE POSITIVE,1,0,66.60,919
4851195,,FALSE POSITIVE,1,0,130.30,0
5024414,,FALSE POSITIVE,0,0,11.90,700
5177065,,FALSE POSITIVE,1,0,9.70,378
5268955,,FALSE POSITIVE,1,0,13.70,109
5598645,,FALSE POSITIVE,0,0,15.00,1602
5696518,,FALSE POSITIVE,1,0,,1387
5908086,,FALSE POSITIVE,1,0,17.30,1431
6307243,,FALSE POSITIVE,1,0,12.00,3
6350522,,FALSE POSITIVE,1,0,8.80,3
6385302,,FALSE POSITIVE,1,0,,4
6508734,,FALSE POSITIVE,1,0,9.00,3
6527050,,FALSE POSITIVE,1,0,,1483
6590362,,FALSE POSITIVE,1,0,14.90,2263
6628740,,FALSE POSITIVE,1,0,27.90,2513
7031126,,FALSE POSITIVE,1,0,14.30,2373
7031208,,FALSE POSITIVE,1,0,33.30,2009
7031742,,FALSE POSITIVE,1,0,16.50,2371
7032568,,FALSE POSITIVE,1,0,14.30,2375
7032687,,FALSE POSITIVE,1,0,18.30,2011
7115384,,FALSE POSITIVE,1,0,79.80,2358
7116282,,FALSE POSITIVE,1,0,12.80,2316
7116859,,FALSE POSITIVE,1,0,2.40,2009
7133286,,FALSE POSITIVE,1,0,3567.50,26
7186259,,FALSE POSITIVE,1,0,,22
7214090,,FALSE POSITIVE,1,0,18.10,1962
7281694,,FALSE POSITIVE,1,0,12.30,2365
7362450,,FALSE POSITIVE,1,0,28.80,2377
8007262,,FALSE POSITIVE,1,0,27.70,1003
8106973,,FALSE POSITIVE,0,1,884.90,3
8258103,,FALSE POSITIVE,0,1,51.10,2249
8579684,,FALSE POSITIVE,1,0,60.50,647
8649876,,FALSE POSITIVE,1,0,31.00,132
8846809,,FALSE POSITIVE,1,0,104.90,1712
8868686,,FALSE POSITIVE,1,0,22.60,308
9025662,,FALSE POSITIVE,1,0,11.20,3
8572936,,FALSE POSITIVE,0,1,1969.50,0
9837578,,FALSE POSITIVE,0,1,2236.70,0
7821010,,FALSE POSITIVE,0,1,1126.40,0
5473556,,FALSE POSITIVE,1,0,6395.70,120
6504534,,FALSE POSITIVE,0,1,912.70,36
6307062,,FALSE POSITIVE,0,1,1886.60,0
5652983,,FALSE POSITIVE,0,1,17.90,151
9092897,,FALSE POSITIVE,1,0,,343
9246715,,FALSE POSITIVE,0,1,8248.40,9
9292130,,FALSE POSITIVE,1,0,13.00,3
9541144,,FALSE POSITIVE,0,1,7.00,1988
8757213,,FALSE POSITIVE,1,0,6.90,4
8880003,,FALSE POSITIVE,1,0,7.70,763
8953296,,FALSE POSITIVE,0,1,1751.10,1713
8749844,,FALSE POSITIVE,1,0,9.30,4
8962007,,FALSE POSITIVE,0,0,9.50,946
8703491,,FALSE POSITIVE,0,1,77.80,2169
9079587,,FALSE POSITIVE,1,0,15.90,3
8703506,,FALSE POSITIVE,0,1,9.60,3
8590776,,FALSE POSITIVE,1,0,6.80,40
8761550,,FALSE POSITIVE,1,0,8.20,7
8686761,,FALSE POSITIVE,1,0,8.40,4
8750503,,FALSE POSITIVE,1,0,10.60,113
8639155,,FALSE POSITIVE,0,1,20.60,2214
9021047,,FALSE POSITIVE,0,1,44.80,3
8587439,,FALSE POSITIVE,0,0,9.20,159
8712863,,FALSE POSITIVE,1,0,8.90,2512
9079915,,FALSE POSITIVE,0,0,7.40,1638
10208894,,FALSE POSITIVE,1,0,15.70,4
10214873,,FALSE POSITIVE,0,0,4.70,223
10268714,,FALSE POSITIVE,1,0,17.00,3
10281311,,FALSE POSITIVE,1,0,5.00,4
10341876,,FALSE POSITIVE,1,0,21.30,5
10219288,,FALSE POSITIVE,1,0,16.60,10
10226343,,FALSE POSITIVE,1,0,77.70,1571
10263598,,FALSE POSITIVE,1,0,17.00,10
10266860,,FALSE POSITIVE,0,0,9.70,616
4763020,,FALSE POSITIVE,1,0,8.70,3
5128966,,FALSE POSITIVE,0,1,384.60,2238
5288744,,FALSE POSITIVE,1,0,3.10,3
5305225,,FALSE POSITIVE,1,0,13.70,3
5598216,,FALSE POSITIVE,1,0,10.30,4
5637036,,FALSE POSITIVE,1,0,9.80,4
5647008,,FALSE POSITIVE,0,1,251.40,1670
10385708,,FALSE POSITIVE,1,0,12.30,4
10404545,,FALSE POSITIVE,1,0,16.40,4
10425070,,FALSE POSITIVE,1,0,8.50,3
10425070,,FALSE POSITIVE,1,0,13.40,3
10461045,,FALSE POSITIVE,1,0,10.80,3
10493253,,FALSE POSITIVE,1,0,7.00,3
10321927,,FALSE POSITIVE,1,0,8.50,4
10322797,,FALSE POSITIVE,0,0,20.30,1104
10338529,,FALSE POSITIVE,1,0,9.10,4
10340212,,FALSE POSITIVE,1,0,9.30,1409
10383729,,FALSE POSITIVE,0,1,25.10,1823
5709226,,FALSE POSITIVE,1,0,8.40,4
5775090,,FALSE POSITIVE,1,0,10.00,3
5791705,,FALSE POSITIVE,1,0,10.20,3
5812648,,FALSE POSITIVE,1,0,16.40,6
5872139,,FALSE POSITIVE,1,0,13.70,3
10519701,,FALSE POSITIVE,1,0,19.10,4
10664150,,FALSE POSITIVE,1,0,20.50,4
10735575,,FALSE POSITIVE,0,1,8.90,796
10753394,,FALSE POSITIVE,1,0,10.80,4
10875937,,FALSE POSITIVE,1,0,16.50,4
11087662,,FALSE POSITIVE,1,0,28.20,5
10389280,,FALSE POSITIVE,1,0,15.30,4
10397315,,FALSE POSITIVE,0,0,10.40,616
10405224,,FALSE POSITIVE,1,0,9.20,1442
10405482,,FALSE POSITIVE,1,0,10.50,1443
10405546,,FALSE POSITIVE,0,0,8.40,1437
5955427,,FALSE POSITIVE,1,0,12.90,6
5956977,,FALSE POSITIVE,1,0,7.70,17
6043574,,FALSE POSITIVE,1,0,8.60,4
6049470,,FALSE POSITIVE,1,0,9.20,4
6105359,,FALSE POSITIVE,1,0,9.20,5
11099109,,FALSE POSITIVE,1,0,9.50,3
11124353,,FALSE POSITIVE,1,0,12.10,3
11400356,,FALSE POSITIVE,1,0,8.50,3
11449696,,FALSE POSITIVE,1,0,12.90,4
11456839,,FALSE POSITIVE,1,0,9.50,3
10462462,,FALSE POSITIVE,0,1,,77
10470882,,FALSE POSITIVE,0,0,12.60,1220
10470993,,FALSE POSITIVE,0,0,9.90,1440
10471005,,FALSE POSITIVE,0,0,7.30,1440
10471055,,FALSE POSITIVE,0,0,11.60,1221
10471204,,FALSE POSITIVE,0,0,10.30,1441
6119605,,FALSE POSITIVE,1,0,25.70,5
6230649,,FALSE POSITIVE,1,0,6.30,3
6286633,,FALSE POSITIVE,1,0,11.90,4
6451125,,FALSE POSITIVE,0,0,22.10,18
6516529,,FALSE POSITIVE,1,0,11.10,3
6521526,,FALSE POSITIVE,1,0,15.90,12
11501492,,FALSE POSITIVE,1,0,14.40,4
11558217,,FALSE POSITIVE,1,0,10.10,4
11649292,,FALSE POSITIVE,1,0,10.10,3
11760931,,FALSE POSITIVE,1,0,9.00,4
11854061,,FALSE POSITIVE,1,0,15.90,3
11868122,,FALSE POSITIVE,1,0,7.20,4
10471243,,FALSE POSITIVE,1,0,10.50,1440
10471296,,FALSE POSITIVE,1,0,8.40,1436
10535886,,FALSE POSITIVE,0,0,9.50,1439
10535897,,FALSE POSITIVE,0,0,7.90,1438
10535926,,FALSE POSITIVE,1,0,10.80,1440
10535991,,FALSE POSITIVE,0,0,8.40,1439
10536177,,FALSE POSITIVE,1,0,8.20,1439
6600492,,FALSE POSITIVE,1,0,11.90,5
6685403,,FALSE POSITIVE,1,0,12.20,4
6846544,,FALSE POSITIVE,1,0,12.40,3
6848529,,FALSE POSITIVE,1,0,15.10,6
6887321,,FALSE POSITIVE,0,0,9.10,806
6953281,,FALSE POSITIVE,0,0,33.70,2302
7020168,,FALSE POSITIVE,1,0,8.60,6
12012872,,FALSE POSITIVE,0,0,9.40,93
12069319,,FALSE POSITIVE,1,0,17.40,3
12121118,,FALSE POSITIVE,1,0,13.20,3
12252732,,FALSE POSITIVE,1,0,10.60,3
12554051,,FALSE POSITIVE,1,0,15.10,4
12555140,,FALSE POSITIVE,1,0,11.50,3
10614845,,FALSE POSITIVE,1,0,8.50,1864
10616829,,FALSE POSITIVE,0,1,949.00,1003
10686909,,FALSE POSITIVE,0,0,8.10,412
10730250,,FALSE POSITIVE,0,0,2.60,98
10801951,,FALSE POSITIVE,1,0,20.70,1219
7049771,,FALSE POSITIVE,1,0,16.00,3
7053328,,FALSE POSITIVE,1,0,11.60,3
7106437,,FALSE POSITIVE,1,0,9.20,7
7117050,,FALSE POSITIVE,1,0,13.10,19
7185710,,FALSE POSITIVE,1,0,10.20,7
7282872,,FALSE POSITIVE,1,0,9.50,3
7340624,,FALSE POSITIVE,1,0,13.00,4
12647110,,FALSE POSITIVE,1,0,13.20,3
3662635,,FALSE POSITIVE,0,1,317.30,1139
3734501,,FALSE POSITIVE,1,0,11.40,27
4169315,,FALSE POSITIVE,0,1,13.10,4
10862284,,FALSE POSITIVE,0,0,14.90,122
10877024,,FALSE POSITIVE,0,1,104.20,1361
10920420,,FALSE POSITIVE,1,0,8.30,1422
7622473,,FALSE POSITIVE,0,0,16.80,8
7662744,,FALSE POSITIVE,1,0,7.90,10
7686191,,FALSE POSITIVE,1,0,13.20,4
7690521,,FALSE POSITIVE,1,0,15.00,4
7747835,,FALSE POSITIVE,1,0,16.20,4
7762886,,FALSE POSITIVE,1,0,11.60,4
7811537,,FALSE POSITIVE,1,0,7.20,65
4566999,,FALSE POSITIVE,1,0,6.80,3
4569942,,FALSE POSITIVE,1,0,7.70,4
4772095,,FALSE POSITIVE,1,0,6.60,13
4847801,,FALSE POSITIVE,0,0,8.60,4
5026023,,FALSE POSITIVE,0,1,6.20,537
9101271,,FALSE POSITIVE,1,0,808.90,3
9118340,,FALSE POSITIVE,1,0,178.00,1290
9159198,,FALSE POSITIVE,0,0,10.40,445
11098004,,FALSE POSITIVE,0,0,7.40,144
